"Group","Scenario","Year","Category","PDFx100"
"REF","noAFM","2070","Afforestation",0.242300229906868
"REF","noAFM","2070","Regrowth",0.363279243205161
"REF","noAFM","2070","Forest",1.55651228381862
"REF","noAFM","2070","Energy_crops_and_plantations",0.172715557510957
"REF","noAFM","2070","Annual_crops",3.47457833289394
"REF","noAFM","2070","Pasture",7.62768869455128
"REF","noAFM","2070","Permanent_crops",1.71333588627035
"REF","noAFM","2070","Urban",0.932528942616872
"RCP2.6","noAFM","2080","Afforestation",0.285260613050609
"RCP2.6","noAFM","2080","Regrowth",0.372276998293757
"RCP2.6","noAFM","2080","Forest",2.01657306320277
"RCP2.6","noAFM","2080","Energy_crops_and_plantations",1.71632346412407
"RCP2.6","noAFM","2080","Annual_crops",2.37009670070284
"RCP2.6","noAFM","2080","Pasture",4.85924071586675
"RCP2.6","noAFM","2080","Permanent_crops",1.67233489209094
"RCP2.6","noAFM","2080","Urban",0.910919167748935
"REF","noAFM","2080","Afforestation",0.265190762912778
"REF","noAFM","2080","Regrowth",0.346643662251913
"REF","noAFM","2080","Forest",1.62077825192575
"REF","noAFM","2080","Energy_crops_and_plantations",0.192044360772834
"REF","noAFM","2080","Annual_crops",3.49781268065465
"REF","noAFM","2080","Pasture",7.64380840165219
"REF","noAFM","2080","Permanent_crops",1.71638353141193
"REF","noAFM","2080","Urban",0.932787053685882
"RCP2.6","noAFM","2090","Afforestation",0.386391341606504
"RCP2.6","noAFM","2090","Regrowth",0.321137865226428
"RCP2.6","noAFM","2090","Forest",2.39634614470002
"RCP2.6","noAFM","2090","Energy_crops_and_plantations",2.13405374007199
"RCP2.6","noAFM","2090","Annual_crops",2.1148823418994
"RCP2.6","noAFM","2090","Pasture",4.35044948897151
"RCP2.6","noAFM","2090","Permanent_crops",1.67205375111431
"RCP2.6","noAFM","2090","Urban",0.909995130693344
"REF","noAFM","2090","Afforestation",0.286978868632373
"REF","noAFM","2090","Regrowth",0.328915425336395
"REF","noAFM","2090","Forest",1.68444515574842
"REF","noAFM","2090","Energy_crops_and_plantations",0.208137998116251
"REF","noAFM","2090","Annual_crops",3.52206206673603
"REF","noAFM","2090","Pasture",7.60898881064873
"REF","noAFM","2090","Permanent_crops",1.71800294564489
"REF","noAFM","2090","Urban",0.932473957529585
"RCP2.6","noAFM","2100","Afforestation",0.562339990393134
"RCP2.6","noAFM","2100","Regrowth",0.268540687474881
"RCP2.6","noAFM","2100","Forest",2.81729377131118
"RCP2.6","noAFM","2100","Energy_crops_and_plantations",2.36140510546406
"RCP2.6","noAFM","2100","Annual_crops",1.85556010751582
"RCP2.6","noAFM","2100","Pasture",3.74076433229373
"RCP2.6","noAFM","2100","Permanent_crops",1.66596109152417
"RCP2.6","noAFM","2100","Urban",0.906181958111911
"REF","noAFM","2100","Afforestation",0.312741902499574
"REF","noAFM","2100","Regrowth",0.314117017392311
"REF","noAFM","2100","Forest",1.74463568665121
"REF","noAFM","2100","Energy_crops_and_plantations",0.222123370422806
"REF","noAFM","2100","Annual_crops",3.52910969959521
"REF","noAFM","2100","Pasture",7.5496877758076
"REF","noAFM","2100","Permanent_crops",1.71882622585706
"REF","noAFM","2100","Urban",0.931555141638858
