"Group","Scenario","Year","Category","PDFx100"
"REF","noAFM","2070","Regrowth",0.119994529912423
"REF","noAFM","2070","Forest",0.254089275487918
"REF","noAFM","2070","Energy_crops_and_plantations",0.0263094481048183
"REF","noAFM","2070","Annual_crops",0.678624459264706
"REF","noAFM","2070","Pasture",2.61340533151493
"REF","noAFM","2070","Permanent_crops",0.338053690428142
"REF","noAFM","2070","Urban",0.264451272834892
"RCP2.6","noAFM","2080","Afforestation",0.0931867805780188
"RCP2.6","noAFM","2080","Regrowth",0.126395095752344
"RCP2.6","noAFM","2080","Forest",0.32183746725501
"RCP2.6","noAFM","2080","Energy_crops_and_plantations",0.257085062291881
"RCP2.6","noAFM","2080","Annual_crops",0.470115295286046
"RCP2.6","noAFM","2080","Pasture",1.61311669148822
"RCP2.6","noAFM","2080","Permanent_crops",0.325660471276708
"RCP2.6","noAFM","2080","Urban",0.254925764932315
"REF","noAFM","2080","Afforestation",0.0902155684902374
"REF","noAFM","2080","Regrowth",0.114952774225798
"REF","noAFM","2080","Forest",0.262545324158084
"REF","noAFM","2080","Energy_crops_and_plantations",0.0288806458793627
"REF","noAFM","2080","Annual_crops",0.685246967059416
"REF","noAFM","2080","Pasture",2.62021601641937
"REF","noAFM","2080","Permanent_crops",0.338258174093634
"REF","noAFM","2080","Urban",0.264403381612413
"RCP2.6","noAFM","2090","Afforestation",0.124481011175934
"RCP2.6","noAFM","2090","Regrowth",0.107761149872209
"RCP2.6","noAFM","2090","Forest",0.376548391241041
"RCP2.6","noAFM","2090","Energy_crops_and_plantations",0.317072889533379
"RCP2.6","noAFM","2090","Annual_crops",0.425306131857779
"RCP2.6","noAFM","2090","Pasture",1.43521631473675
"RCP2.6","noAFM","2090","Permanent_crops",0.324080178125207
"RCP2.6","noAFM","2090","Urban",0.253671384593576
"REF","noAFM","2090","Afforestation",0.0969337286852323
"REF","noAFM","2090","Regrowth",0.108930284390051
"REF","noAFM","2090","Forest",0.271631929068918
"REF","noAFM","2090","Energy_crops_and_plantations",0.0311100420235851
"REF","noAFM","2090","Annual_crops",0.692416732006043
"REF","noAFM","2090","Pasture",2.60837301007708
"REF","noAFM","2090","Permanent_crops",0.33828328830933
"REF","noAFM","2090","Urban",0.264299016236122
"RCP2.6","noAFM","2100","Afforestation",0.176953167385021
"RCP2.6","noAFM","2100","Regrowth",0.0886036504852021
"RCP2.6","noAFM","2100","Forest",0.436996864081675
"RCP2.6","noAFM","2100","Energy_crops_and_plantations",0.349449788059684
"RCP2.6","noAFM","2100","Annual_crops",0.37813513959295
"RCP2.6","noAFM","2100","Pasture",1.23422213657986
"RCP2.6","noAFM","2100","Permanent_crops",0.321808656033981
"RCP2.6","noAFM","2100","Urban",0.252190248296768
"REF","noAFM","2100","Afforestation",0.105707543216981
"REF","noAFM","2100","Regrowth",0.104036826640962
"REF","noAFM","2100","Forest",0.280200602147786
"REF","noAFM","2100","Energy_crops_and_plantations",0.0335229885969821
"REF","noAFM","2100","Annual_crops",0.693872013729839
"REF","noAFM","2100","Pasture",2.58682276910577
"REF","noAFM","2100","Permanent_crops",0.338167970922747
"REF","noAFM","2100","Urban",0.263981155891268
