"Group","Scenario","Year","Category","PDFx100"
"RCP2.6","noAFM","2100","Forest",2.13431346311453
"RCP2.6","noAFM","2100","Energy_crops_and_plantations",1.7889432617152
"RCP2.6","noAFM","2100","Annual_crops",1.40572735417866
"RCP2.6","noAFM","2100","Pasture",2.8339123729498
"RCP2.6","noAFM","2100","Permanent_crops",1.26209173600316
"RCP2.6","noAFM","2100","Urban",0.686501483418114
"REF","noAFM","2100","Afforestation",0.236925683711798
"REF","noAFM","2100","Regrowth",0.237967437418418
"REF","noAFM","2100","Forest",1.3216937020085
"REF","noAFM","2100","Energy_crops_and_plantations",0.168275280623338
"REF","noAFM","2100","Annual_crops",2.6735679542388
"REF","noAFM","2100","Pasture",5.71946043621788
"REF","noAFM","2100","Permanent_crops",1.30214108019474
"REF","noAFM","2100","Urban",0.70572359215065
